iaq,tvoc,etoh,iaq_rel,temp,hum,delta30s_iaq,delta30s_tvoc,delta30s_etoh,delta30s_iaq_rel,delta30s_temp,delta30s_hum,target_iaq_1min
2.153,0.1966,0.3696,127.1198,41.58,45.21,0.13160000000000016,0.03040000000000001,0.057099999999999984,5.994500000000002,0.12999999999999545,0.0,2.1659
2.1642,0.1993,0.3748,127.6537,41.56,45.2,0.1278999999999999,0.029799999999999993,0.05620000000000003,5.877300000000005,0.10000000000000142,0.04000000000000625,2.1674
2.174,0.2017,0.3793,127.9764,41.58,45.1,0.12190000000000012,0.028599999999999987,0.0539,5.420400000000001,0.10000000000000142,-0.0799999999999983,2.1686
2.1803,0.2032,0.382,127.9189,41.4,44.94,0.11289999999999978,0.0267,0.05010000000000003,4.753499999999988,-0.12000000000000455,-0.21999999999999886,2.171
2.1852,0.2043,0.3841,127.9309,41.28,45.51,0.10260000000000025,0.0242,0.045599999999999974,4.106799999999993,-0.240000000000002,0.35999999999999943,2.1797
2.1914,0.2058,0.3869,127.9554,41.31,45.6,0.0956999999999999,0.022699999999999998,0.042700000000000016,3.5833999999999975,-0.21999999999999886,0.46999999999999886,2.1858
2.1959,0.2068,0.3888,128.0273,41.3,46.05,0.08829999999999982,0.02100000000000002,0.03939999999999999,3.2158999999999907,-0.2600000000000051,0.9399999999999977,2.1866
2.1982,0.2073,0.3897,127.8815,41.23,46.2,0.07810000000000006,0.018500000000000016,0.0348,2.5653000000000077,-0.28000000000000114,1.1400000000000006,2.1827
2.1983,0.2072,0.3895,127.6338,41.12,45.85,0.06720000000000015,0.01580000000000001,0.029799999999999993,1.7524999999999977,-0.46000000000000085,0.75,2.1762
2.1951,0.2063,0.3878,127.1874,41.13,45.47,0.0535000000000001,0.012500000000000011,0.023399999999999976,0.7288999999999959,-0.4199999999999946,0.3100000000000023,2.1715
2.1912,0.2052,0.3857,126.8905,41.06,46.33,0.03819999999999979,0.008599999999999997,0.016100000000000003,-0.22929999999999495,-0.519999999999996,1.1199999999999974,2.1658
2.1861,0.2038,0.3831,126.5575,41.07,46.01,0.02190000000000003,0.004500000000000004,0.008299999999999974,-1.096199999999996,-0.490000000000002,0.8099999999999952,2.1589
2.1802,0.2022,0.3802,126.1782,41.02,46.28,0.006200000000000205,0.0005000000000000004,0.0008999999999999564,-1.7981999999999942,-0.5599999999999952,1.1799999999999997,2.1524
2.1784,0.2017,0.3792,125.9056,41.0,46.28,-0.0019000000000000128,-0.0015000000000000013,-0.0028000000000000247,-2.0132999999999868,-0.3999999999999986,1.3400000000000034,2.1481
2.1781,0.2015,0.3789,125.6443,41.0,46.56,-0.007099999999999884,-0.002799999999999997,-0.005199999999999982,-2.286599999999993,-0.28000000000000114,1.0500000000000043,2.1424
2.1743,0.2005,0.377,125.1621,40.95,46.39,-0.01709999999999967,-0.005299999999999999,-0.00990000000000002,-2.793300000000002,-0.35999999999999943,0.7899999999999991,2.1347
2.1688,0.1991,0.3743,124.7472,40.82,46.35,-0.027099999999999902,-0.007700000000000012,-0.014499999999999957,-3.2800999999999902,-0.4799999999999969,0.30000000000000426,2.1267
2.1678,0.1988,0.3737,124.7005,40.84,46.43,-0.03039999999999976,-0.008500000000000008,-0.016000000000000014,-3.1809999999999974,-0.38999999999999346,0.22999999999999687,2.1151
2.1673,0.1986,0.3734,124.4125,40.82,47.03,-0.03100000000000014,-0.008599999999999997,-0.016100000000000003,-3.2212999999999994,-0.29999999999999716,1.1799999999999997,2.0974
2.1662,0.1983,0.3728,124.096,40.78,46.59,-0.028900000000000148,-0.008000000000000007,-0.014999999999999958,-3.091399999999993,-0.3500000000000014,1.1200000000000045,2.0774
2.1659,0.1982,0.3726,123.8233,40.78,46.5,-0.025299999999999656,-0.007000000000000006,-0.0131,-3.0671999999999997,-0.28000000000000114,0.1700000000000017,2.0543
2.1674,0.1985,0.3732,123.7151,40.85,46.54,-0.01869999999999994,-0.005299999999999999,-0.00990000000000002,-2.842399999999998,-0.21999999999999886,0.5300000000000011,2.0331
2.1686,0.1988,0.3737,123.4846,40.89,46.69,-0.011600000000000055,-0.0033999999999999864,-0.006500000000000006,-2.6936000000000035,-0.13000000000000256,0.4099999999999966,2.0124
2.171,0.1993,0.3747,123.442,40.77,46.48,-0.007400000000000073,-0.0023999999999999855,-0.004500000000000004,-2.463600000000014,-0.22999999999999687,0.19999999999999574,1.9939
2.1797,0.2016,0.379,123.5908,40.66,46.77,0.0015999999999998238,9.999999999998899e-05,9.999999999998899e-05,-2.0534999999999997,-0.3400000000000034,0.21000000000000085,1.9808
2.1858,0.2032,0.382,123.356,40.7,47.29,0.011499999999999844,0.00269999999999998,0.0050000000000000044,-1.8061000000000007,-0.25,0.8999999999999986,1.9748
2.1866,0.2033,0.3823,122.9162,40.67,47.76,0.017799999999999816,0.004200000000000009,0.007999999999999952,-1.831000000000003,-0.14999999999999858,1.4099999999999966,1.9725
2.1827,0.2023,0.3804,122.3008,40.56,46.89,0.014899999999999913,0.003500000000000003,0.006700000000000039,-2.39970000000001,-0.28000000000000114,0.46000000000000085,1.9711
2.1762,0.2007,0.3773,121.6241,40.45,47.03,0.00890000000000013,0.0020999999999999908,0.0039000000000000146,-2.7883999999999958,-0.36999999999999744,0.0,1.9711
2.1715,0.1995,0.375,121.2562,40.49,47.31,0.005300000000000082,0.0012000000000000066,0.0021999999999999797,-2.8397999999999968,-0.28999999999999915,0.7199999999999989,1.9701
2.1658,0.1981,0.3724,120.89,40.52,47.43,-0.00010000000000021103,-9.999999999998899e-05,-0.00019999999999997797,-2.9333000000000027,-0.259999999999998,0.9299999999999997,1.9714
2.1589,0.1964,0.3692,120.3377,40.46,47.05,-0.008500000000000174,-0.0021000000000000185,-0.0040000000000000036,-3.3774000000000086,-0.39000000000000057,0.509999999999998,1.9715
2.1524,0.1948,0.3662,119.906,40.45,47.14,-0.016199999999999992,-0.0040000000000000036,-0.007499999999999951,-3.5785999999999945,-0.4399999999999977,0.45000000000000284,1.9731
2.1481,0.1937,0.3641,119.4893,40.5,47.09,-0.02289999999999992,-0.005599999999999994,-0.010599999999999998,-3.952699999999993,-0.2700000000000031,0.6100000000000065,1.9781
2.1424,0.1923,0.3615,119.1591,40.5,47.29,-0.03730000000000011,-0.009300000000000003,-0.017500000000000016,-4.431700000000006,-0.1599999999999966,0.519999999999996,1.987
2.1347,0.1905,0.3581,118.5315,40.46,46.81,-0.05109999999999992,-0.012699999999999989,-0.023900000000000032,-4.8245000000000005,-0.240000000000002,-0.4799999999999969,1.9934
2.1267,0.1886,0.3545,118.0374,40.39,47.75,-0.05989999999999984,-0.014700000000000019,-0.02779999999999999,-4.878799999999998,-0.28000000000000114,-0.00999999999999801,2.0001
2.1151,0.1859,0.3495,117.4873,40.4,46.4,-0.0676000000000001,-0.016399999999999998,-0.03090000000000004,-4.813499999999991,-0.1600000000000037,-0.490000000000002,2.0086
2.0974,0.1821,0.3423,116.6633,40.37,46.18,-0.0788000000000002,-0.018599999999999978,-0.03500000000000003,-4.960799999999992,-0.0800000000000054,-0.8500000000000014,2.0189
2.0774,0.1779,0.3345,115.8583,40.32,46.02,-0.09410000000000007,-0.021600000000000008,-0.04049999999999998,-5.397900000000007,-0.1700000000000017,-1.2899999999999991,2.0268
2.0543,0.1733,0.3258,114.8449,40.31,45.31,-0.11149999999999993,-0.02479999999999999,-0.04660000000000003,-6.045100000000005,-0.21000000000000085,-2.1199999999999974,2.0347
2.0331,0.169,0.3178,114.1524,40.32,45.29,-0.1257999999999999,-0.02739999999999998,-0.051399999999999946,-6.185299999999998,-0.14000000000000057,-1.759999999999998,2.0446
2.0124,0.165,0.3101,113.5659,40.28,45.84,-0.14000000000000012,-0.029799999999999993,-0.05610000000000004,-6.340100000000007,-0.1700000000000017,-1.2999999999999972,2.0539
1.9939,0.1613,0.3033,112.9568,40.23,46.14,-0.1541999999999999,-0.03240000000000001,-0.060799999999999965,-6.532499999999999,-0.2700000000000031,-0.9500000000000028,2.0616
1.9808,0.1586,0.2982,112.6801,40.23,46.56,-0.16159999999999997,-0.03370000000000001,-0.06329999999999997,-6.478999999999999,-0.2700000000000031,-0.7299999999999969,2.0701
1.9748,0.1572,0.2955,112.4733,40.3,46.68,-0.15989999999999993,-0.033299999999999996,-0.06259999999999999,-6.058199999999999,-0.1600000000000037,-0.13000000000000256,2.0822
1.9725,0.1565,0.2942,112.3359,40.25,46.43,-0.15420000000000011,-0.03209999999999999,-0.060299999999999965,-5.70150000000001,-0.14000000000000057,-1.3200000000000003,2.0979
1.9711,0.156,0.2933,112.0687,40.24,46.51,-0.1439999999999999,-0.02990000000000001,-0.05619999999999997,-5.418599999999998,-0.1599999999999966,0.10999999999999943,2.111
1.9711,0.1558,0.2929,111.8147,40.23,46.42,-0.12629999999999986,-0.026300000000000018,-0.0494,-4.848600000000005,-0.14000000000000057,0.240000000000002,2.1225
1.9701,0.1554,0.2922,111.4684,40.27,45.91,-0.10729999999999995,-0.022499999999999992,-0.042300000000000004,-4.389899999999997,-0.04999999999999716,-0.11000000000000654,2.1328
1.9714,0.1555,0.2923,111.4507,40.27,46.66,-0.08289999999999997,-0.01780000000000001,-0.033499999999999974,-3.394199999999998,-0.03999999999999915,1.3499999999999943,2.1429
1.9715,0.1554,0.2921,111.2986,40.27,46.21,-0.0616000000000001,-0.013600000000000001,-0.0257,-2.8538000000000068,-0.04999999999999716,0.9200000000000017,2.1498
1.9731,0.1555,0.2924,111.2099,40.24,46.41,-0.03929999999999989,-0.009500000000000008,-0.017699999999999994,-2.3559999999999945,-0.03999999999999915,0.5699999999999932,2.1523
1.9781,0.1565,0.2941,111.3702,40.3,46.32,-0.015800000000000036,-0.004799999999999999,-0.009200000000000041,-1.5866000000000042,0.07000000000000028,0.17999999999999972,2.1518
1.987,0.1583,0.2975,111.6583,40.31,46.76,0.006200000000000205,-0.0002999999999999947,-0.0007000000000000339,-1.021799999999999,0.0800000000000054,0.19999999999999574,2.151
1.9934,0.1595,0.2998,111.7258,40.28,46.9,0.01859999999999995,0.0022999999999999965,0.004300000000000026,-0.7474999999999881,-0.01999999999999602,0.21999999999999886,2.1506
2.0001,0.1608,0.3023,111.7678,40.27,46.3,0.02760000000000029,0.004299999999999998,0.008099999999999996,-0.5681000000000012,0.020000000000003126,-0.13000000000000256,2.1532
2.0086,0.1626,0.3057,111.9737,40.31,46.58,0.03749999999999987,0.006599999999999995,0.012400000000000022,-0.09500000000001307,0.07000000000000028,0.07000000000000028,2.1563
2.0189,0.1648,0.3098,112.2477,40.27,46.77,0.04779999999999984,0.009000000000000008,0.016900000000000026,0.4329999999999927,0.04000000000000625,0.3500000000000014,2.1601
2.0268,0.1664,0.3129,112.4139,40.23,46.6,0.056700000000000195,0.010999999999999982,0.020699999999999996,0.9454999999999956,-0.04000000000000625,0.6900000000000048,2.1654
2.0347,0.1681,0.3161,112.6017,40.23,46.56,0.06329999999999991,0.0126,0.023799999999999988,1.1509999999999962,-0.04000000000000625,-0.09999999999999432,2.1743
2.0446,0.1703,0.3202,112.8597,40.27,46.46,0.07309999999999994,0.014899999999999997,0.02809999999999996,1.5611000000000104,0.0,0.25,2.1848
2.0539,0.1724,0.324,113.0995,40.24,46.62,0.08079999999999998,0.0169,0.03160000000000002,1.8896000000000015,0.0,0.21000000000000085,2.1947
2.0616,0.174,0.3272,113.2783,40.21,46.85,0.08349999999999991,0.017499999999999988,0.03310000000000002,1.9081000000000046,-0.0899999999999963,0.5300000000000011,2.2039
2.0701,0.1759,0.3308,113.4588,40.17,47.37,0.08309999999999995,0.017600000000000005,0.033299999999999996,1.8004999999999995,-0.14000000000000057,0.6099999999999994,2.2102
2.0822,0.1788,0.3361,114.0251,40.23,47.48,0.08879999999999977,0.019299999999999984,0.0363,2.299299999999988,-0.05000000000000426,0.5799999999999983,2.2168
2.0979,0.1826,0.3433,114.5327,40.2,48.25,0.09779999999999989,0.021800000000000014,0.04099999999999998,2.7649000000000115,-0.07000000000000028,1.9500000000000028,2.2206
2.111,0.1857,0.3492,114.7472,40.14,47.56,0.10240000000000027,0.02310000000000001,0.04349999999999998,2.7735000000000127,-0.1700000000000017,0.980000000000004,2.2232
2.1225,0.1885,0.3544,114.8959,40.11,47.84,0.10360000000000014,0.0237,0.04459999999999997,2.6482000000000028,-0.1600000000000037,1.0700000000000003,2.2261
2.1328,0.191,0.3591,115.1075,40.2,47.75,0.10599999999999987,0.02460000000000001,0.04619999999999996,2.6936000000000035,-0.02999999999999403,1.1499999999999986,2.2301
2.1429,0.1934,0.3637,115.2276,40.09,47.71,0.10820000000000007,0.02529999999999999,0.04760000000000003,2.6259000000000015,-0.13999999999999346,1.1499999999999986,2.2339
2.1498,0.1951,0.3667,115.1555,40.0,47.55,0.10519999999999996,0.02479999999999999,0.04650000000000004,2.2958,-0.2700000000000031,1.0899999999999963,2.2371
2.1523,0.1955,0.3676,114.8215,40.03,46.94,0.09839999999999982,0.02310000000000001,0.04359999999999997,1.7219999999999942,-0.21000000000000085,0.3200000000000003,2.2409
2.1518,0.1953,0.3672,114.6022,40.09,47.28,0.09020000000000028,0.021300000000000013,0.040000000000000036,1.3238999999999947,-0.11999999999999744,0.4299999999999997,2.2463
2.151,0.195,0.3666,114.6011,40.0,47.59,0.08089999999999975,0.019100000000000006,0.0358,1.1423000000000059,-0.1700000000000017,0.22000000000000597,2.2503
2.1506,0.1948,0.3663,114.3578,39.85,47.88,0.06840000000000002,0.016000000000000014,0.030200000000000005,0.33270000000000266,-0.37999999999999545,0.4000000000000057,2.2551
2.1532,0.1954,0.3673,114.3408,39.91,48.22,0.055299999999999905,0.012799999999999978,0.02400000000000002,-0.19190000000000396,-0.29000000000000625,-0.030000000000001137,2.2597
2.1563,0.1961,0.3687,114.3633,39.98,48.03,0.045299999999999674,0.010399999999999993,0.019500000000000017,-0.38390000000001123,-0.1600000000000037,0.46999999999999886,2.2643
2.1601,0.197,0.3703,114.3832,39.93,48.15,0.037599999999999856,0.008500000000000008,0.015900000000000025,-0.5126999999999953,-0.17999999999999972,0.30999999999999517,2.2659
2.1654,0.1983,0.3727,114.3623,39.82,48.38,0.03259999999999996,0.007300000000000001,0.013600000000000001,-0.745199999999997,-0.38000000000000256,0.6300000000000026,2.2678
2.1743,0.2006,0.377,114.58,39.92,48.36,0.031400000000000095,0.007200000000000012,0.013299999999999979,-0.6475999999999971,-0.1700000000000017,0.6499999999999986,2.2581
2.1848,0.2033,0.3822,114.8218,39.85,49.01,0.03500000000000014,0.008200000000000013,0.015499999999999958,-0.33370000000000744,-0.14999999999999858,1.4600000000000009,2.2478
2.1947,0.2059,0.3871,114.8986,39.81,48.64,0.042400000000000215,0.010399999999999993,0.019500000000000017,0.0771000000000015,-0.21999999999999886,1.7000000000000028,2.2337
2.2039,0.2083,0.3916,114.8648,39.78,48.66,0.05209999999999981,0.013000000000000012,0.024399999999999977,0.26260000000000616,-0.3100000000000023,1.3799999999999955,2.2196
2.2102,0.2099,0.3947,114.853,39.84,48.62,0.05920000000000014,0.014899999999999997,0.028100000000000014,0.251899999999992,-0.1599999999999966,1.029999999999994,2.2045
2.2168,0.2116,0.3979,114.8996,39.72,49.75,0.06620000000000026,0.01680000000000001,0.03159999999999996,0.5418000000000092,-0.13000000000000256,1.8699999999999974,2.1894
2.2206,0.2126,0.3997,114.6597,39.71,49.08,0.06740000000000013,0.01720000000000002,0.032399999999999984,0.3188999999999993,-0.19999999999999574,0.8599999999999994,2.1755
2.2232,0.2132,0.4008,114.4809,39.65,49.01,0.06689999999999996,0.017100000000000004,0.03209999999999996,0.11760000000001014,-0.3299999999999983,0.9799999999999969,2.1678
2.2261,0.2139,0.4022,114.3951,39.7,48.96,0.06600000000000028,0.0169,0.031899999999999984,0.011899999999997135,-0.22999999999999687,0.8100000000000023,2.1637
2.2301,0.215,0.4041,114.4,39.65,49.41,0.0647000000000002,0.016699999999999993,0.03140000000000004,0.037700000000000955,-0.1700000000000017,1.029999999999994,2.1583
2.2339,0.2159,0.406,114.2765,39.62,49.74,0.0596000000000001,0.015300000000000008,0.029000000000000026,-0.30349999999999966,-0.30000000000000426,1.3800000000000026,2.15
2.2371,0.2168,0.4075,114.1517,39.59,49.74,0.05229999999999979,0.013499999999999984,0.02529999999999999,-0.6700999999999908,-0.259999999999998,0.730000000000004,2.1404
2.2409,0.2178,0.4094,114.1656,39.61,49.86,0.0461999999999998,0.011899999999999994,0.022299999999999986,-0.7330000000000041,-0.20000000000000284,1.2199999999999989,2.128
2.2463,0.2192,0.4121,114.3504,39.62,50.43,0.042400000000000215,0.010899999999999993,0.020500000000000018,-0.5144000000000091,-0.1600000000000037,1.7700000000000031,2.1133
2.2503,0.2203,0.4142,114.3444,39.59,50.46,0.04010000000000025,0.010399999999999993,0.019500000000000017,-0.5086000000000013,-0.25,1.8400000000000034,2.1002
2.2551,0.2216,0.4166,114.3321,39.61,50.02,0.0383,0.009999999999999981,0.01870000000000005,-0.5675000000000097,-0.10999999999999943,0.2700000000000031,2.0936
2.2597,0.2229,0.419,114.4869,39.65,49.95,0.03909999999999991,0.010299999999999976,0.019299999999999984,-0.17279999999999518,-0.060000000000002274,0.8700000000000045,2.0904
2.2643,0.2241,0.4213,114.6974,39.67,49.91,0.041100000000000136,0.010899999999999993,0.020500000000000018,0.21649999999999636,0.020000000000003126,0.8999999999999986,2.0855
2.2659,0.2245,0.4221,114.5412,39.59,49.57,0.03979999999999961,0.010599999999999998,0.019899999999999973,0.14610000000000412,-0.10999999999999943,0.6099999999999994,2.0844
2.2678,0.225,0.4231,114.5658,39.59,50.24,0.03769999999999962,0.010000000000000009,0.01899999999999996,0.16579999999999018,-0.05999999999999517,0.8300000000000054,2.0889
2.2581,0.2224,0.4182,114.5362,39.52,53.62,0.0242,0.006499999999999978,0.012199999999999989,0.25969999999999516,-0.09999999999999432,3.8799999999999955,2.0927
2.2478,0.2197,0.413,114.0648,39.38,49.93,0.010699999999999932,0.0029000000000000137,0.005500000000000005,-0.08689999999999998,-0.21000000000000085,0.18999999999999773,2.0957
2.2337,0.2161,0.4062,113.3648,39.34,49.69,-0.007200000000000095,-0.001700000000000007,-0.0031999999999999806,-0.8007999999999953,-0.269999999999996,-0.1700000000000017,2.1015
2.2196,0.2125,0.3995,112.5987,39.41,49.08,-0.02670000000000039,-0.0067000000000000115,-0.0126,-1.7516999999999996,-0.21000000000000085,-1.3500000000000014,2.1103
2.2045,0.2087,0.3924,112.0195,39.4,49.19,-0.045800000000000285,-0.0116,-0.021799999999999986,-2.3248999999999995,-0.19000000000000483,-1.2700000000000031,2.1169
2.1894,0.205,0.3853,111.4854,39.38,49.44,-0.06570000000000009,-0.016600000000000004,-0.03130000000000005,-2.8466999999999985,-0.22999999999999687,-0.5800000000000054,2.1227
2.1755,0.2015,0.3789,110.8882,39.34,49.43,-0.08420000000000005,-0.021399999999999975,-0.04009999999999997,-3.598700000000008,-0.30999999999999517,-0.5200000000000031,2.1294
2.1678,0.1996,0.3752,110.6233,39.47,49.31,-0.09649999999999981,-0.024499999999999994,-0.04610000000000003,-4.074100000000001,-0.20000000000000284,-0.5999999999999943,2.1349
2.1637,0.1984,0.373,110.5426,39.52,49.39,-0.10219999999999985,-0.026100000000000012,-0.04909999999999998,-3.9986000000000104,-0.07000000000000028,-0.17999999999999972,2.1379
2.1583,0.197,0.3703,110.2377,39.41,49.38,-0.10949999999999971,-0.027999999999999997,-0.05279999999999996,-4.328099999999992,-0.18000000000000682,-0.8599999999999994,2.1426
2.15,0.1949,0.3664,109.643,39.43,49.23,-0.10810000000000031,-0.027499999999999997,-0.05180000000000001,-4.893199999999993,-0.09000000000000341,-4.390000000000001,2.1486
2.1404,0.1925,0.362,109.2747,39.45,48.69,-0.10739999999999972,-0.027200000000000002,-0.05099999999999999,-4.79010000000001,0.07000000000000028,-1.240000000000002,2.155
2.128,0.1896,0.3565,108.799,39.38,48.95,-0.10569999999999968,-0.026499999999999996,-0.04970000000000002,-4.565799999999996,0.03999999999999915,-0.7399999999999949,2.1587
2.1133,0.1863,0.3502,108.1575,39.32,48.94,-0.10629999999999962,-0.0262,-0.04930000000000001,-4.441199999999995,-0.0899999999999963,-0.14000000000000057,2.1618
2.1002,0.1833,0.3445,107.6912,39.34,49.16,-0.10429999999999984,-0.025400000000000006,-0.047900000000000054,-4.328299999999999,-0.05999999999999517,-0.030000000000001137,2.1651
2.0936,0.1816,0.3415,107.6068,39.43,49.27,-0.09580000000000011,-0.023399999999999976,-0.04379999999999995,-3.8785999999999916,0.04999999999999716,-0.1699999999999946,2.1646
2.0904,0.1808,0.3398,107.5776,39.43,49.56,-0.08510000000000018,-0.020700000000000024,-0.039100000000000024,-3.3105999999999938,0.0899999999999963,0.13000000000000256,2.1596
2.0855,0.1795,0.3375,107.3971,39.38,49.36,-0.08230000000000004,-0.020100000000000007,-0.037699999999999956,-3.2262000000000057,-0.0899999999999963,0.04999999999999716,2.1568
2.0844,0.1792,0.3369,107.4529,39.44,49.51,-0.07929999999999993,-0.019199999999999995,-0.03610000000000002,-3.0896999999999935,-0.0800000000000054,0.11999999999999744,2.1575
2.0889,0.1802,0.3387,107.694,39.54,49.46,-0.0693999999999999,-0.01680000000000001,-0.03160000000000002,-2.543700000000001,0.13000000000000256,0.0799999999999983,2.1559
2.0927,0.181,0.3402,107.7091,39.52,49.16,-0.05730000000000013,-0.013899999999999996,-0.0262,-1.9338999999999942,0.09000000000000341,-0.07000000000000028,2.1531
2.0957,0.1816,0.3414,107.7761,39.5,49.45,-0.044700000000000184,-0.010899999999999993,-0.020600000000000007,-1.4985999999999962,0.04999999999999716,0.7600000000000051,2.1499
2.1015,0.1829,0.3439,108.0102,39.57,49.39,-0.026499999999999968,-0.006699999999999984,-0.0126,-0.788800000000009,0.18999999999999773,0.4399999999999977,2.1466
2.1103,0.185,0.3478,108.367,39.64,49.46,-0.0030000000000001137,-0.0012999999999999956,-0.0024000000000000132,0.20950000000000557,0.3200000000000003,0.5200000000000031,2.1423
2.1169,0.1865,0.3507,108.5451,39.65,49.39,0.016699999999999715,0.0032000000000000084,0.006200000000000039,0.8539000000000101,0.30999999999999517,0.23000000000000398,2.1367
2.1227,0.1879,0.3532,108.6337,39.61,49.33,0.029100000000000126,0.0063,0.011699999999999988,1.0268999999999977,0.17999999999999972,0.05999999999999517,2.1325
2.1294,0.1895,0.3562,108.9195,39.65,49.66,0.039000000000000146,0.008700000000000013,0.016400000000000026,1.3418999999999954,0.21999999999999886,0.09999999999999432,2.129
2.1349,0.1908,0.3586,109.1784,39.64,49.41,0.04939999999999989,0.011300000000000004,0.021099999999999952,1.7813000000000017,0.259999999999998,0.04999999999999716,2.1257
2.1379,0.1914,0.3599,109.2302,39.61,49.31,0.0535000000000001,0.012199999999999989,0.02300000000000002,1.7772999999999968,0.1700000000000017,-0.19999999999999574,2.1255
2.1426,0.1926,0.362,109.5082,39.64,49.49,0.05369999999999964,0.012399999999999994,0.023299999999999987,1.8141999999999996,0.10000000000000142,0.030000000000001137,2.1268
2.1486,0.194,0.3648,109.8644,39.72,49.51,0.05590000000000028,0.013000000000000012,0.02460000000000001,2.155299999999997,0.19999999999999574,0.3500000000000014,2.1292
2.155,0.1956,0.3677,110.1995,39.71,49.38,0.05929999999999991,0.013999999999999985,0.026300000000000046,2.423400000000001,0.21000000000000085,-0.07000000000000028,2.1338
2.1587,0.1965,0.3694,110.3611,39.64,49.44,0.05719999999999992,0.013600000000000001,0.025500000000000023,2.3508999999999958,0.07000000000000028,0.04999999999999716,2.1371
2.1618,0.1972,0.3708,110.575,39.74,49.44,0.05149999999999988,0.012199999999999989,0.02300000000000002,2.2079999999999984,0.10000000000000142,-0.020000000000003126,2.138
2.1651,0.198,0.3722,110.8801,39.82,49.36,0.04820000000000002,0.01150000000000001,0.021499999999999964,2.3349999999999937,0.1700000000000017,-0.030000000000001137,2.1368
2.1646,0.1978,0.3719,110.9268,39.79,48.49,0.04190000000000005,0.009899999999999992,0.018699999999999994,2.2930999999999955,0.17999999999999972,-0.8399999999999963,2.1328
2.1596,0.1966,0.3695,110.7962,39.71,48.73,0.030200000000000227,0.007099999999999995,0.013299999999999979,1.8766999999999996,0.060000000000002274,-0.9299999999999997,2.1269
2.1568,0.1958,0.3682,110.9491,39.75,48.88,0.02190000000000003,0.0050000000000000044,0.009600000000000053,1.770700000000005,0.10999999999999943,-0.529999999999994,2.1195
2.1575,0.196,0.3684,111.0067,39.75,51.19,0.019600000000000062,0.004600000000000021,0.008500000000000008,1.7764999999999986,0.14000000000000057,1.8799999999999955,2.1102
2.1559,0.1955,0.3676,110.7997,39.64,49.4,0.01330000000000009,0.0029000000000000137,0.005599999999999994,1.2914999999999992,0.0,-0.09000000000000341,2.1018
2.1531,0.1948,0.3663,110.5025,39.54,49.77,0.0044999999999997264,0.0007999999999999952,0.0015000000000000013,0.6380999999999943,-0.17999999999999972,0.2600000000000051,2.0952
2.1499,0.194,0.3648,110.4354,39.64,49.5,-0.00509999999999966,-0.0015999999999999903,-0.0029000000000000137,0.2359000000000009,-0.07000000000000028,0.11999999999999744,2.0886
2.1466,0.1932,0.3632,110.2826,39.64,49.69,-0.012100000000000222,-0.0032999999999999974,-0.006199999999999983,-0.07849999999999113,0.0,0.25,2.0825
2.1423,0.1922,0.3612,110.0894,39.68,49.31,-0.01949999999999985,-0.004999999999999977,-0.009599999999999997,-0.48560000000000514,-0.060000000000002274,-0.12999999999999545,2.0763
2.1367,0.1908,0.3587,109.7993,39.7,49.25,-0.02839999999999998,-0.007200000000000012,-0.013499999999999956,-1.0807999999999964,-0.11999999999999744,-0.10999999999999943,2.0705
2.1325,0.1898,0.3568,109.7982,39.75,49.39,-0.03210000000000024,-0.008000000000000007,-0.015100000000000002,-1.1286000000000058,-0.03999999999999915,0.8999999999999986,2.0657
2.129,0.1889,0.3551,109.8151,39.75,49.46,-0.030600000000000183,-0.007699999999999985,-0.014399999999999968,-0.9810999999999979,0.03999999999999915,0.730000000000004,2.0615
2.1257,0.1881,0.3537,109.8606,39.74,49.46,-0.031099999999999905,-0.007700000000000012,-0.014500000000000013,-1.0884999999999962,-0.00999999999999801,0.5799999999999983,2.0593
2.1255,0.188,0.3535,110.0547,39.74,50.19,-0.03200000000000003,-0.008000000000000007,-0.014900000000000024,-0.9519999999999982,-0.00999999999999801,-1.0,2.0558
2.1268,0.1883,0.3541,110.224,39.82,49.83,-0.029100000000000126,-0.007200000000000012,-0.013499999999999956,-0.5756999999999977,0.17999999999999972,0.4299999999999997,2.0532
2.1292,0.1889,0.3551,110.482,39.88,49.56,-0.02389999999999981,-0.005899999999999989,-0.011199999999999988,-0.02049999999999841,0.3400000000000034,-0.21000000000000085,2.0488
2.1338,0.19,0.3572,110.7651,39.85,50.41,-0.016100000000000225,-0.0040000000000000036,-0.007599999999999996,0.32970000000000255,0.21000000000000085,0.9099999999999966,2.0431
2.1371,0.1908,0.3587,110.9034,39.88,49.77,-0.00949999999999962,-0.0024000000000000132,-0.004500000000000004,0.6208000000000027,0.240000000000002,0.0800000000000054,2.0375
2.138,0.191,0.3591,111.078,39.91,49.63,-0.0043000000000001926,-0.0012000000000000066,-0.0021000000000000463,0.9886000000000053,0.22999999999999687,0.3200000000000003,2.0332
2.1368,0.1907,0.3585,110.9203,39.95,49.25,0.00010000000000021103,-9.999999999998899e-05,-0.00020000000000003348,1.1209999999999951,0.25,0.0,2.0292
2.1328,0.1897,0.3567,110.9315,39.92,49.22,0.000300000000000189,-9.999999999998899e-05,-9.999999999998899e-05,1.1333000000000055,0.1700000000000017,-0.1700000000000017,2.0252
2.1269,0.1883,0.3541,110.8548,39.91,49.22,-0.0020999999999999908,-0.0006000000000000172,-0.0010000000000000009,1.0396999999999963,0.1599999999999966,-0.240000000000002,2.02
